group	group_name	seqnames	start	end	width	strand	name	uniprot_id	abs_summit	pileup	p_value	fold_enrichment	q_value	ID	annotation	gene_symbol	geneChr	geneStart
2	mm_th2_r2	chr17	7927958	7928134	177	*	Gata3	P23772	7928079	8	7.57075	5.49786	4.21799	4618	Promoter (1-2kb)	Tagap	17	7926935
2	mm_th2_r2	chr17	8251745	8252115	371	*	Gata3	P23772	8251872	35	41.5878	17.76024	36.64733	4619	5' UTR	Ccr6	17	8245065
2	mm_th2_r2	chr17	8310875	8311073	199	*	Gata3	P23772	8310962	15	15.59049	9.12201	11.68469	4620	Promoter (<=1kb)	4930506C21Rik	17	8293366
2	mm_th2_r2	chr17	8468862	8469108	247	*	Gata3	P23772	8468982	17	19.4411	10.90909	15.34653	4621	Distal Intergenic	T	17	8435411
2	mm_th2_r2	chr17	8562544	8562691	148	*	Gata3	P23772	8562637	9	9.0283	6.25782	5.5361	4622	Intron (ENSMUST00000115715.7/23984, intron 1 of 21)	Pde10a	17	8527026
2	mm_th2_r2	chr17	8996360	8996503	144	*	Gata3	P23772	8996434	14	15.0634	9.01984	11.18425	4623	Intron (ENSMUST00000024650.11/66931, intron 4 of 9)	1700010I14Rik	17	8988383
2	mm_th2_r2	chr17	10212013	10212161	149	*	Gata3	P23772	10212071	8	8.94906	6.25446	5.46448	4624	Promoter (1-2kb)	Qki	17	10209093
2	mm_th2_r2	chr17	10308274	10308404	131	*	Gata3	P23772	10308314	10	8.54107	5.83864	5.09579	4625	Intron (ENSMUST00000233645.1/19317, intron 1 of 7)	Qki	17	10210189
2	mm_th2_r2	chr17	10354735	10354865	131	*	Gata3	P23772	10354819	9	10.30841	6.9494	6.72048	4626	Distal Intergenic	1700110C19Rik	17	10324602
2	mm_th2_r2	chr17	10409224	10409366	143	*	Gata3	P23772	10409259	9	9.30587	6.41437	5.79512	4627	Intron (ENSMUST00000041463.6/69310, intron 4 of 4)	A230009B12Rik	17	10456216
2	mm_th2_r2	chr17	11845578	11845711	134	*	Gata3	P23772	11845637	10	8.74119	5.96206	5.28006	4628	Promoter (<=1kb)	Prkn	17	11845210
2	mm_th2_r2	chr17	12165434	12165660	227	*	Gata3	P23772	12165557	19	19.34735	10.33058	15.25596	4629	Intron (ENSMUST00000164143.7/68262, intron 2 of 4)	Agpat4	17	12151772
2	mm_th2_r2	chr17	12213114	12213244	131	*	Gata3	P23772	12213161	7	6.55224	4.96586	3.29701	4630	Promoter (1-2kb)	Agpat4	17	12215125
2	mm_th2_r2	chr17	12249787	12249993	207	*	Gata3	P23772	12249904	9	10.27975	6.93481	6.69881	4631	Intron (ENSMUST00000233755.1/26407, intron 11 of 25)	Map3k4	17	12261380
2	mm_th2_r2	chr17	12715168	12715363	196	*	Gata3	P23772	12715195	7	6.9181	5.17464	3.62888	4632	Intron (ENSMUST00000024599.13/16004, intron 17 of 47)	Igf2r	17	12698527
2	mm_th2_r2	chr17	12916093	12916263	171	*	Gata3	P23772	12916200	11	11.49236	7.44879	7.8266	4633	Promoter (<=1kb)	Mrpl18	17	12913951
2	mm_th2_r2	chr17	12942935	12943108	174	*	Gata3	P23772	12942987	11	11.38784	7.38916	7.72951	4634	Promoter (2-3kb)	Acat3	17	12923813
2	mm_th2_r2	chr17	12988096	12988226	131	*	Gata3	P23772	12988176	8	7.49683	5.45455	4.15342	4635	Promoter (1-2kb)	Wtap	17	12980855
2	mm_th2_r2	chr17	13305902	13306252	351	*	Gata3	P23772	13306107	21	27.5146	14.47368	23.08186	4636	Distal Intergenic	Tcp10c	17	13354572
2	mm_th2_r2	chr17	13552045	13552295	251	*	Gata3	P23772	13552170	25	23.16434	10.69959	18.9108	4637	Intron (ENSMUST00000137459.7/72578, intron 2 of 5)	2700054A10Rik	17	13487021
2	mm_th2_r2	chr17	13590946	13591199	254	*	Gata3	P23772	13591051	8	8.71008	6.13079	5.25119	4638	Intron (ENSMUST00000185626.6/72578, intron 1 of 5)	2700054A10Rik	17	13487021
2	mm_th2_r2	chr17	13654889	13655022	134	*	Gata3	P23772	13655012	8	8.94906	6.25446	5.46448	4639	Intron (ENSMUST00000185626.6/72578, intron 1 of 5)	2700054A10Rik	17	13489273
2	mm_th2_r2	chr17	13682346	13682653	308	*	Gata3	P23772	13682464	20	21.86862	11.5448	17.66919	4640	Intron (ENSMUST00000135850.7/72578, intron 1 of 4)	2700054A10Rik	17	13489273
2	mm_th2_r2	chr17	15094403	15094533	131	*	Gata3	P23772	15094497	8	8.60804	6.07698	5.15571	4641	Distal Intergenic	Ermard	17	15059454
2	mm_th2_r2	chr17	15375741	15375901	161	*	Gata3	P23772	15375828	9	9.60462	6.57895	6.07126	4642	Promoter (<=1kb)	Dll1	17	15367354
2	mm_th2_r2	chr17	15622530	15622660	131	*	Gata3	P23772	15622583	8	8.50886	6.0241	5.06721	4643	Distal Intergenic	4933401D09Rik	17	15631763
2	mm_th2_r2	chr17	15723440	15723585	146	*	Gata3	P23772	15723507	15	17.43586	10.17812	13.43719	4644	Intron (ENSMUST00000024627.13/12648, intron 2 of 35)	Chd1	17	15738535
2	mm_th2_r2	chr17	15742015	15742286	272	*	Gata3	P23772	15742133	11	9.39926	6.19835	5.88279	4645	Exon (ENSMUST00000024627.13/12648, exon 16 of 36)	Chd1	17	15738535
2	mm_th2_r2	chr17	15831817	15832163	347	*	Gata3	P23772	15831927	21	26.01153	13.65611	21.63993	4646	Promoter (<=1kb)	Rgmb	17	15821041
2	mm_th2_r2	chr17	17394525	17394731	207	*	Gata3	P23772	17394647	17	11.06652	5.91911	7.42983	4647	3' UTR	Lix1	17	17402672
2	mm_th2_r2	chr17	17397239	17397614	376	*	Gata3	P23772	17397426	32	26.9049	10.49285	22.49578	4648	Intron (ENSMUST00000181390.2/ENSMUST00000181390.2, intron 1 of 4)	Lix1	17	17402672
2	mm_th2_r2	chr17	17422460	17422731	272	*	Gata3	P23772	17422633	23	16.7312	7.63116	12.76708	4649	Intron (ENSMUST00000115576.2/66643, intron 1 of 5)	Lix1	17	17402672
2	mm_th2_r2	chr17	17423745	17424099	355	*	Gata3	P23772	17424002	21	14.97024	7.17313	11.09735	4650	Intron (ENSMUST00000115576.2/66643, intron 1 of 5)	Lix1	17	17402672
2	mm_th2_r2	chr17	17424250	17424400	151	*	Gata3	P23772	17424331	17	10.9782	5.86893	7.3478	4651	Intron (ENSMUST00000115576.2/66643, intron 1 of 5)	Lix1	17	17402672
2	mm_th2_r2	chr17	17462570	17462723	154	*	Gata3	P23772	17462677	8	7.02002	5.16944	3.72165	4652	Distal Intergenic	Lix1	17	17448820
2	mm_th2_r2	chr17	17463012	17463201	190	*	Gata3	P23772	17463118	12	11.60067	7.3571	7.92742	4653	Distal Intergenic	Lix1	17	17448820
2	mm_th2_r2	chr17	17608703	17608889	187	*	Gata3	P23772	17608769	17	18.06922	10.11236	14.03875	4654	Intron (ENSMUST00000041047.3/240028, intron 1 of 17)	Lnpep	17	17552118
2	mm_th2_r2	chr17	18436979	18437217	239	*	Gata3	P23772	18437108	16	16.03325	9.14962	12.10427	4655	Intron (ENSMUST00000166327.2/328759, intron 1 of 5)	Vmn2r95	17	18424078
2	mm_th2_r2	chr17	18458419	18458566	148	*	Gata3	P23772	18458441	8	8.50886	6.0241	5.06721	4656	3' UTR	Vmn2r95	17	18424078
2	mm_th2_r2	chr17	18718356	18718546	191	*	Gata3	P23772	18718463	14	15.31345	9.1631	11.42193	4657	Distal Intergenic	Vmn2r96	17	18581727
2	mm_th2_r2	chr17	18947173	18947314	142	*	Gata3	P23772	18947287	9	10.30841	6.9494	6.72048	4658	Exon (ENSMUST00000168710.2/627367, exon 6 of 6)	Vmn2r97	17	18914300
2	mm_th2_r2	chr17	18957958	18958132	175	*	Gata3	P23772	18958008	7	7.16061	5.30856	3.84819	4659	3' UTR	Vmn2r97	17	18914300
2	mm_th2_r2	chr17	19435036	19435283	248	*	Gata3	P23772	19435227	8	7.80254	5.63204	4.41849	4660	Intron (ENSMUST00000231951.1/ENSMUST00000231951.1, intron 2 of 7)	Vmn2r100	17	19504732
2	mm_th2_r2	chr17	19510149	19510453	305	*	Gata3	P23772	19510381	20	22.00917	11.62791	17.80207	4661	Intron (ENSMUST00000166081.2/627537, intron 1 of 5)	Vmn2r100	17	19504800
2	mm_th2_r2	chr17	21533194	21533324	131	*	Gata3	P23772	21533208	8	6.54702	4.87805	3.29477	4662	Promoter (2-3kb)	Zfp52	17	21535539
2	mm_th2_r2	chr17	21768308	21768438	131	*	Gata3	P23772	21768397	7	7.63506	5.55952	4.26505	4663	Intron (ENSMUST00000183192.7/381067, intron 5 of 5)	Zfp229	17	21735912
2	mm_th2_r2	chr17	22168593	22168775	183	*	Gata3	P23772	22168693	10	11.70885	7.64434	8.02615	4664	Promoter (2-3kb)	Zfp947	17	22144359
2	mm_th2_r2	chr17	23563402	23563532	131	*	Gata3	P23772	23563518	11	6.98538	4.6875	3.69301	4665	Promoter (<=1kb)	Zfp213	17	23556767
2	mm_th2_r2	chr17	23563625	23563893	269	*	Gata3	P23772	23563747	27	24.44624	10.77337	20.13816	4666	Promoter (<=1kb)	Zfp213	17	23556767
2	mm_th2_r2	chr17	23617086	23617299	214	*	Gata3	P23772	23617186	15	13.23251	7.69601	9.45619	4667	Distal Intergenic	Zscan10	17	23607490
2	mm_th2_r2	chr17	23620375	23620713	339	*	Gata3	P23772	23620616	14	12.20795	7.30638	8.495	4668	Exon (ENSMUST00000233762.1/ENSMUST00000233762.1, exon 1 of 2)	Zscan10	17	23607490
2	mm_th2_r2	chr17	23746302	23746521	220	*	Gata3	P23772	23746407	22	26.60491	13.72315	22.20804	4669	Promoter (<=1kb)	Kremen2	17	23741197
2	mm_th2_r2	chr17	23754582	23754776	195	*	Gata3	P23772	23754654	8	8.94906	6.25446	5.46448	4670	Promoter (2-3kb)	Flywch1	17	23753801
2	mm_th2_r2	chr17	23829494	23829671	178	*	Gata3	P23772	23829585	11	10.04849	6.59703	6.48347	4671	Promoter (<=1kb)	Elob	17	23824738
2	mm_th2_r2	chr17	23858492	23859070	579	*	Gata3	P23772	23858616	42	42.1163	15.10892	37.157	4672	Exon (ENSMUST00000161395.1/ENSMUST00000161395.1, exon 1 of 2)	Prss32	17	23853878
2	mm_th2_r2	chr17	23871619	23871835	217	*	Gata3	P23772	23871710	12	13.97481	8.70147	10.15709	4673	Promoter (<=1kb)	Prss21	17	23871244
2	mm_th2_r2	chr17	23993736	23993966	231	*	Gata3	P23772	23993848	28	35.25023	16.78241	30.52352	4674	3' UTR	Prss22	17	23993534
2	mm_th2_r2	chr17	24138869	24139041	173	*	Gata3	P23772	24138952	14	13.46296	8.0732	9.67346	4675	Promoter (1-2kb)	Pdpk1	17	24106835
2	mm_th2_r2	chr17	24163112	24163311	200	*	Gata3	P23772	24163189	22	25.88628	13.31018	21.51987	4676	Promoter (<=1kb)	Amdhd2	17	24155833
2	mm_th2_r2	chr17	24220733	24221061	329	*	Gata3	P23772	24220934	11	11.38784	7.38916	7.72951	4677	Promoter (<=1kb)	Tedc2	17	24215054
2	mm_th2_r2	chr17	24369421	24369659	239	*	Gata3	P23772	24369540	17	20.07156	11.26408	15.94679	4678	Intron (ENSMUST00000133816.7/27410, intron 6 of 19)	Abca3	17	24364482
2	mm_th2_r2	chr17	24455389	24455557	169	*	Gata3	P23772	24455490	12	13.43067	8.4088	9.6427	4679	Promoter (<=1kb)	E4f1	17	24443871
2	mm_th2_r2	chr17	24463425	24463689	265	*	Gata3	P23772	24463552	35	44.09781	19.24105	39.06859	4680	Intron (ENSMUST00000226654.1/13560, intron 1 of 12)	E4f1	17	24443779
2	mm_th2_r2	chr17	24478960	24479116	157	*	Gata3	P23772	24479047	7	7.07764	5.26316	3.77439	4681	Promoter (<=1kb)	Mlst8	17	24473551
2	mm_th2_r2	chr17	24519650	24519888	239	*	Gata3	P23772	24519760	15	16.5794	9.69697	12.62433	4682	Promoter (<=1kb)	Traf7	17	24508850
2	mm_th2_r2	chr17	24528650	24529064	415	*	Gata3	P23772	24528768	34	36.2848	15.04729	31.52232	4683	Promoter (<=1kb)	Rab26os	17	24528248
2	mm_th2_r2	chr17	24628704	24628958	255	*	Gata3	P23772	24628783	10	10.19746	6.82806	6.62166	4684	Exon (ENSMUST00000226284.1/22084, exon 5 of 41)	Tsc2	17	24599610
2	mm_th2_r2	chr17	24655096	24655262	167	*	Gata3	P23772	24655196	13	14.84077	9.05563	10.97442	4685	Distal Intergenic	Npw	17	24657405
2	mm_th2_r2	chr17	24687179	24687318	140	*	Gata3	P23772	24687222	12	10.92454	6.94816	7.29638	4686	Promoter (<=1kb)	Syngr3	17	24685092
2	mm_th2_r2	chr17	24696334	24696482	149	*	Gata3	P23772	24696405	6	5.81711	4.56621	2.67302	4687	Promoter (<=1kb)	Noxo1	17	24696234
2	mm_th2_r2	chr17	24849437	24849581	145	*	Gata3	P23772	24849515	14	15.18712	9.09091	11.30213	4688	Promoter (<=1kb)	Fahd1	17	24848892
2	mm_th2_r2	chr17	25184227	25184604	378	*	Gata3	P23772	25184437	57	66.06405	21.66604	60.35099	4689	Promoter (<=1kb)	BC003965	17	25184554
2	mm_th2_r2	chr17	25844047	25844208	162	*	Gata3	P23772	25844142	8	7.96618	5.72519	4.56835	4690	Promoter (<=1kb)	Rhot2	17	25841560
2	mm_th2_r2	chr17	25887422	25887568	147	*	Gata3	P23772	25887531	8	7.49683	5.45455	4.15342	4691	Intron (ENSMUST00000166146.7/224624, intron 5 of 7)	Wfikkn1	17	25877628
2	mm_th2_r2	chr17	26244461	26244697	237	*	Gata3	P23772	26244575	10	9.40683	6.36574	5.88662	4692	Promoter (<=1kb)	Fam234a	17	26212710
2	mm_th2_r2	chr17	26508337	26508480	144	*	Gata3	P23772	26508417	11	11.49236	7.44879	7.8266	4693	Promoter (<=1kb)	Dusp1	17	26505591
2	mm_th2_r2	chr17	26572271	26572466	196	*	Gata3	P23772	26572378	16	15.62011	8.90052	11.71286	4694	Intron (ENSMUST00000167662.7/67458, intron 1 of 9)	Dusp1	17	26505591
2	mm_th2_r2	chr17	26595151	26595375	225	*	Gata3	P23772	26595252	11	10.45351	6.84151	6.85677	4695	Promoter (<=1kb)	Ergic1	17	26594876
2	mm_th2_r2	chr17	26605604	26605734	131	*	Gata3	P23772	26605653	8	8.1379	5.82147	4.72634	4696	Promoter (2-3kb)	Ergic1	17	26607831
2	mm_th2_r2	chr17	26938505	26938703	199	*	Gata3	P23772	26938604	10	10.70901	7.11514	7.09504	4697	Promoter (<=1kb)	Cuta	17	26937972
2	mm_th2_r2	chr17	27012019	27012218	200	*	Gata3	P23772	27012126	11	12.4232	7.96284	8.69768	4698	Intron (ENSMUST00000133257.8/474156, intron 2 of 8)	Ggnbp1	17	27017987
2	mm_th2_r2	chr17	27083512	27083642	131	*	Gata3	P23772	27083562	7	6.62197	5.00626	3.36033	4699	Exon (ENSMUST00000049308.8/16440, exon 3 of 58)	Mir7677	17	27091245
2	mm_th2_r2	chr17	27119196	27119367	172	*	Gata3	P23772	27119280	10	11.67722	7.62829	8.00084	4700	Exon (ENSMUST00000049308.8/16440, exon 55 of 58)	Itpr3	17	27106177
2	mm_th2_r2	chr17	29250155	29250314	160	*	Gata3	P23772	29250222	10	9.65441	6.51273	6.11731	4701	Promoter (1-2kb)	Ppil1	17	29250829
2	mm_th2_r2	chr17	29347189	29347409	221	*	Gata3	P23772	29347284	13	13.70758	8.41852	9.90426	4702	Promoter (<=1kb)	Mtch1	17	29332076
2	mm_th2_r2	chr17	29371535	29371714	180	*	Gata3	P23772	29371623	13	14.18317	8.69025	10.35421	4703	Promoter (1-2kb)	Fgd2	17	29373351
2	mm_th2_r2	chr17	29380513	29380650	138	*	Gata3	P23772	29380621	9	8.94001	6.20732	5.46176	4704	Distal Intergenic	Fgd2	17	29376501
2	mm_th2_r2	chr17	29499667	29499883	217	*	Gata3	P23772	29499775	22	20.52325	10.11434	16.38091	4705	Distal Intergenic	Pim1	17	29493407
2	mm_th2_r2	chr17	29506332	29506537	206	*	Gata3	P23772	29506454	8	8.05098	5.77293	4.64589	4706	Distal Intergenic	Pim1	17	29493407
2	mm_th2_r2	chr17	29671257	29671395	139	*	Gata3	P23772	29671290	11	10.12669	6.64452	6.55569	4707	Intron (ENSMUST00000150388.2/74157, intron 2 of 6)	Cmtr1	17	29676229
2	mm_th2_r2	chr17	29724391	29724521	131	*	Gata3	P23772	29724430	8	8.94906	6.25446	5.46448	4708	Distal Intergenic	Ccdc167	17	29703332
2	mm_th2_r2	chr17	29763218	29763377	160	*	Gata3	P23772	29763299	8	8.05098	5.77293	4.64589	4709	Distal Intergenic	Ccdc167	17	29703332
2	mm_th2_r2	chr17	29769572	29769873	302	*	Gata3	P23772	29769752	13	12.86366	7.92303	9.11074	4710	Distal Intergenic	Ccdc167	17	29703332
2	mm_th2_r2	chr17	29858919	29859067	149	*	Gata3	P23772	29859004	12	11.00422	6.99677	7.37009	4711	Intron (ENSMUST00000171691.8/74762, intron 1 of 16)	Mdga1	17	29849640
2	mm_th2_r2	chr17	29859820	29860160	341	*	Gata3	P23772	29859929	13	12.04772	7.431	8.3455	4712	Intron (ENSMUST00000171691.8/74762, intron 1 of 16)	Mdga1	17	29849640
2	mm_th2_r2	chr17	29980011	29980260	250	*	Gata3	P23772	29980141	57	68.04105	22.77189	62.27837	4713	Intron (ENSMUST00000234695.1/ENSMUST00000234695.1, intron 1 of 1)	Mdga1	17	29829414
2	mm_th2_r2	chr17	30027316	30027972	657	*	Gata3	P23772	30027774	17	14.81928	8.14848	10.95635	4714	Intron (ENSMUST00000226208.2/21769, intron 1 of 5)	Zfand3	17	30007797
2	mm_th2_r2	chr17	30061134	30061405	272	*	Gata3	P23772	30061233	13	13.59477	8.35322	9.79729	4715	Promoter (<=1kb)	Zfand3	17	30060382
2	mm_th2_r2	chr17	30509563	30509746	184	*	Gata3	P23772	30509664	8	8.31849	5.92105	4.89113	4716	Intron (ENSMUST00000168787.7/224671, intron 6 of 10)	Btbd9	17	30266396
2	mm_th2_r2	chr17	30782673	30782817	145	*	Gata3	P23772	30782723	13	15.58515	9.45307	11.68033	4717	Promoter (2-3kb)	Dnah8	17	30779733
2	mm_th2_r2	chr17	30835558	30835688	131	*	Gata3	P23772	30835608	7	7.42374	5.44959	4.08615	4718	Intron (ENSMUST00000170651.1/13417, intron 87 of 92)	Dnah8	17	30832179
2	mm_th2_r2	chr17	31132571	31132701	131	*	Gata3	P23772	31132635	10	10.29504	6.8836	6.71091	4719	Promoter (2-3kb)	Tff3	17	31125306
2	mm_th2_r2	chr17	31223925	31224207	283	*	Gata3	P23772	31224092	30	27.46326	11.46874	23.03167	4720	Intron (ENSMUST00000236745.1/328795, intron 6 of 13)	Ubash3a	17	31235483
2	mm_th2_r2	chr17	31378104	31378234	131	*	Gata3	P23772	31378152	8	7.72353	5.58659	4.34514	4721	Distal Intergenic	Pde9a	17	31386210
2	mm_th2_r2	chr17	31659023	31659253	231	*	Gata3	P23772	31659138	18	20.14802	11.07872	16.01975	4722	Promoter (<=1kb)	U2af1	17	31647081
2	mm_th2_r2	chr17	31693112	31693242	131	*	Gata3	P23772	31693154	8	8.60804	6.07698	5.15571	4723	Distal Intergenic	Cryaa	17	31679480
2	mm_th2_r2	chr17	31855880	31856030	151	*	Gata3	P23772	31855987	11	12.82476	8.17439	9.07496	4724	Promoter (<=1kb)	Sik1	17	31844250
2	mm_th2_r2	chr17	32027751	32027881	131	*	Gata3	P23772	32027850	10	9.24949	6.27138	5.74285	4725	Intron (ENSMUST00000002145.11/74377, intron 2 of 7)	Hsf2bp	17	31946095
2	mm_th2_r2	chr17	32042839	32043032	194	*	Gata3	P23772	32042915	16	16.36076	9.34579	12.4148	4726	Intron (ENSMUST00000081339.12/72462, intron 1 of 15)	Rrp1b	17	32048285
2	mm_th2_r2	chr17	32238791	32238947	157	*	Gata3	P23772	32238822	8	6.28254	4.71204	3.08442	4727	Intron (ENSMUST00000003726.15/57261, intron 2 of 19)	NA	17	32242163
2	mm_th2_r2	chr17	32321003	32321367	365	*	Gata3	P23772	32321121	51	51.58606	16.53418	46.30199	4728	Promoter (<=1kb)	Akap8	17	32303672
2	mm_th2_r2	chr17	32340260	32340422	163	*	Gata3	P23772	32340331	8	8.05098	5.77293	4.64589	4729	Intron (ENSMUST00000236039.1/54194, intron 2 of 12)	Akap8l	17	32332834
2	mm_th2_r2	chr17	32408868	32409030	163	*	Gata3	P23772	32408984	11	10.62601	6.94444	7.01671	4730	Intron (ENSMUST00000237668.1/ENSMUST00000237668.1, intron 2 of 3)	Rasal3	17	32390659
2	mm_th2_r2	chr17	32470820	32471107	288	*	Gata3	P23772	32470947	18	18.94567	10.37118	14.87273	4731	Promoter (2-3kb)	Cyp4f39	17	32468462
2	mm_th2_r2	chr17	32478813	32478943	131	*	Gata3	P23772	32478914	10	9.09783	6.17978	5.60252	4732	Promoter (<=1kb)	Cyp4f39	17	32478251
2	mm_th2_r2	chr17	32635276	32635406	131	*	Gata3	P23772	32635334	7	7.63506	5.55952	4.26505	4733	3' UTR	Cyp4f37	17	32621309
2	mm_th2_r2	chr17	32891510	32891640	131	*	Gata3	P23772	32891580	7	7.61234	5.54785	4.25682	4734	Promoter (<=1kb)	Zfp870	17	32883862
2	mm_th2_r2	chr17	32904609	32904739	131	*	Gata3	P23772	32904636	7	6.99684	5.21853	3.70125	4735	Distal Intergenic	Cyp4f14	17	32905070
2	mm_th2_r2	chr17	33033372	33033579	208	*	Gata3	P23772	33033456	26	32.27002	15.74344	27.6503	4736	Promoter (<=1kb)	Zfp763	17	33016863
2	mm_th2_r2	chr17	33574467	33574681	215	*	Gata3	P23772	33574571	16	18.59221	10.6383	14.5349	4737	Intron (ENSMUST00000087605.12/17916, intron 1 of 27)	Myo1f	17	33582603
2	mm_th2_r2	chr17	33629502	33629805	304	*	Gata3	P23772	33629632	20	23.55951	12.52983	19.28935	4738	Promoter (<=1kb)	Zfp414	17	33629429
2	mm_th2_r2	chr17	36023725	36023938	214	*	Gata3	P23772	36023834	16	19.96018	11.37885	15.84159	4739	Intron (ENSMUST00000173900.1/77810, intron 1 of 1)	H2-T24	17	36005695
2	mm_th2_r2	chr17	36145035	36145170	136	*	Gata3	P23772	36145079	9	10.15897	6.87285	6.5861	4740	Promoter (<=1kb)	2410017I17Rik	17	36145018
2	mm_th2_r2	chr17	36231290	36231427	138	*	Gata3	P23772	36231409	13	16.12405	9.72916	12.19119	4741	Distal Intergenic	Rpp21	17	36255673
2	mm_th2_r2	chr17	39843158	39843646	489	*	Gata3	P23772	39843354	100	23.10205	3.20127	18.85005	4742	Promoter (<=1kb)	NA	17	39843013
2	mm_th2_r2	chr17	39844041	39844810	770	*	Gata3	P23772	39844445	112	27.65848	3.39024	23.2198	4743	Promoter (1-2kb)	NA	17	39843013
2	mm_th2_r2	chr17	39845079	39845289	211	*	Gata3	P23772	39845171	82	13.10293	2.48726	9.33619	4744	Promoter (1-2kb)	NA	17	39846958
2	mm_th2_r2	chr17	39845725	39846270	546	*	Gata3	P23772	39845967	78	11.48564	2.3674	7.8223	4745	Promoter (<=1kb)	NA	17	39846958
2	mm_th2_r2	chr17	39846479	39846695	217	*	Gata3	P23772	39846594	144	46.78614	4.33677	41.66283	4746	Promoter (<=1kb)	NA	17	39846958
2	mm_th2_r2	chr17	39847581	39848061	481	*	Gata3	P23772	39847688	108	25.35413	3.25626	21.00842	4747	Promoter (<=1kb)	NA	17	39846958
2	mm_th2_r2	chr17	39848115	39848286	172	*	Gata3	P23772	39848218	101	22.7935	3.1499	18.55452	4748	Promoter (1-2kb)	NA	17	39846958
2	mm_th2_r2	chr17	43265260	43265482	223	*	Gata3	P23772	43265382	6	5.74876	4.52781	2.61206	4749	Distal Intergenic	Adgrf1	17	43270329
2	mm_th2_r2	chr17	44456341	44456471	131	*	Gata3	P23772	44456442	9	9.21113	6.36132	5.70629	4750	Distal Intergenic	Clic5	17	44237106
2	mm_th2_r2	chr17	44557256	44557485	230	*	Gata3	P23772	44557385	12	12.38154	7.8172	8.6585	4751	Intron (ENSMUST00000162816.7/12393, intron 5 of 5)	Runx2	17	44639681
2	mm_th2_r2	chr17	44612022	44612196	175	*	Gata3	P23772	44612090	9	7.87915	5.57724	4.49085	4752	Intron (ENSMUST00000162816.7/12393, intron 5 of 5)	Runx2	17	44639681
2	mm_th2_r2	chr17	44618706	44618836	131	*	Gata3	P23772	44618772	9	9.92786	6.75219	6.37019	4753	Intron (ENSMUST00000162816.7/12393, intron 5 of 5)	Runx2	17	44639681
2	mm_th2_r2	chr17	44654594	44654853	260	*	Gata3	P23772	44654724	34	37.48246	15.75157	32.67783	4754	Intron (ENSMUST00000162816.7/12393, intron 3 of 5)	Runx2	17	44639681
2	mm_th2_r2	chr17	44718610	44718813	204	*	Gata3	P23772	44718731	13	8.55873	5.28103	5.11268	4755	Intron (ENSMUST00000162816.7/12393, intron 2 of 5)	Runx2	17	44639681
2	mm_th2_r2	chr17	44731814	44731944	131	*	Gata3	P23772	44731911	7	6.48407	4.92611	3.23526	4756	Promoter (2-3kb)	Runx2	17	44639681
2	mm_th2_r2	chr17	44800995	44801196	202	*	Gata3	P23772	44801125	9	9.21113	6.36132	5.70629	4757	Intron (ENSMUST00000050630.13/109115, intron 2 of 11)	Runx2	17	44496486
2	mm_th2_r2	chr17	44893682	44893836	155	*	Gata3	P23772	44893783	10	10.19746	6.82806	6.62166	4758	Intron (ENSMUST00000050630.13/109115, intron 2 of 11)	NA	17	44879770
2	mm_th2_r2	chr17	44942527	44942951	425	*	Gata3	P23772	44942824	14	13.55714	8.13008	9.76247	4759	Intron (ENSMUST00000050630.13/109115, intron 3 of 11)	NA	17	44879770
2	mm_th2_r2	chr17	45040463	45040593	131	*	Gata3	P23772	45040506	6	5.49179	4.38048	2.38316	4760	Intron (ENSMUST00000050630.13/109115, intron 9 of 11)	NA	17	44879770
2	mm_th2_r2	chr17	46163186	46163339	154	*	Gata3	P23772	46163225	12	10.47163	6.67009	6.87317	4761	Promoter (<=1kb)	Gtpbp2	17	46163226
2	mm_th2_r2	chr17	46298416	46298664	249	*	Gata3	P23772	46298537	12	12.82178	8.06952	9.07258	4762	Promoter (<=1kb)	Dlk2	17	46298083
2	mm_th2_r2	chr17	46506688	46506896	209	*	Gata3	P23772	46506777	9	10.27975	6.93481	6.69881	4763	Intron (ENSMUST00000066026.7/78309, intron 31 of 41)	Dnph1	17	46496711
2	mm_th2_r2	chr17	46750805	46751046	242	*	Gata3	P23772	46750930	9	9.30587	6.41437	5.79512	4764	Promoter (1-2kb)	Cnpy3	17	46747219
2	mm_th2_r2	chr17	46828885	46829072	188	*	Gata3	P23772	46828989	12	12.17482	7.69686	8.46307	4765	Promoter (2-3kb)	Bicral	17	46798120
2	mm_th2_r2	chr17	46847725	46847921	197	*	Gata3	P23772	46847803	20	21.86862	11.5448	17.66919	4766	Intron (ENSMUST00000233455.1/210982, intron 1 of 4)	Bicral	17	46825795
2	mm_th2_r2	chr17	46871035	46871184	150	*	Gata3	P23772	46871105	11	10.62601	6.94444	7.01671	4767	Distal Intergenic	Bicral	17	46825795
2	mm_th2_r2	chr17	47171206	47171443	238	*	Gata3	P23772	47171316	23	25.74649	12.91712	21.38472	4768	Intron (ENSMUST00000188947.6/224829, intron 2 of 11)	Trerf1	17	47141216
2	mm_th2_r2	chr17	47171481	47171611	131	*	Gata3	P23772	47171511	9	7.50229	5.34474	4.15793	4769	Intron (ENSMUST00000188947.6/224829, intron 2 of 11)	Trerf1	17	47141216
2	mm_th2_r2	chr17	47225264	47225459	196	*	Gata3	P23772	47225341	11	11.93514	7.69724	8.2387	4770	Intron (ENSMUST00000188947.6/224829, intron 2 of 11)	Trerf1	17	47212387
